Variant i,Variant j,Total Time,Summarization Time,Mapping Time,Number of Events,Average Number of Object Instances,Average Number of Materials,Largest Type Object Set,Cost,Lane Optionality,n
0,5,0.19636639999998806,0.17326860000002853,0.023097799999959534,24,7.0,1.0,1,3,0,2
0,6,0.25773290000006455,0.23508579999997892,0.02264710000008563,24,7.0,1.0,1,3,0,2
0,7,0.18451279999999315,0.16665000000000418,0.017862799999988965,17,6.5,0.5,1,8,1,2
1,2,0.1558546999999635,0.13866589999997814,0.01718879999998535,18,6.5,0.5,1,4,1,2
1,3,0.1333987000000434,0.11716620000004241,0.016232500000000982,16,6.5,0.5,1,4,1,2
1,4,0.18653210000002218,0.16831999999999425,0.01821210000002793,17,6.5,0.5,1,8,1,2
1,5,0.20815849999985403,0.1859333999999535,0.02222509999990052,22,6.5,0.5,1,7,1,2
1,6,0.27577769999993507,0.25443589999997585,0.02134179999995922,22,6.5,0.5,1,7,1,2
1,7,0.09284440000010363,0.07753350000007231,0.015310900000031324,15,6.0,0.0,0,4,0,2
2,3,0.19737289999989116,0.1788921999999502,0.018480699999940953,20,7.0,1.0,1,2,0,2
2,4,0.193015399999922,0.17347339999992073,0.01954200000000128,21,7.0,1.0,1,4,0,2
2,5,0.20025430000009692,0.17625570000006974,0.02399860000002718,26,7.0,1.0,1,3,0,2
2,6,0.4102901999999631,0.3861891999999898,0.024100999999973283,26,7.0,1.0,1,3,0,2
2,7,0.2104024999999865,0.1918418999999858,0.018560600000000704,19,6.5,0.5,1,8,1,2
3,4,0.21828879999998207,0.1979709999999386,0.020317800000043462,19,7.0,1.0,1,6,0,2
3,5,0.24440329999993082,0.22020339999994576,0.024199899999985064,24,7.0,1.0,1,5,0,2
3,6,0.32075269999995726,0.29755839999995715,0.023194300000000112,24,7.0,1.0,1,5,0,2
3,7,0.18398680000007062,0.16596350000008897,0.018023299999981646,17,6.5,0.5,1,8,1,2
4,5,0.3063541000000214,0.28133260000004157,0.025021499999979824,25,7.0,1.0,1,5,0,2
4,6,0.37296440000000075,0.3488413000000037,0.024123099999997066,25,7.0,1.0,1,5,0,2
4,7,0.17403939999996965,0.15371640000000752,0.02032299999996212,18,6.5,0.5,1,4,1,2
5,6,0.34614619999990737,0.3167239999999083,0.029422199999999066,30,7.0,1.0,1,0,0,2
5,7,0.24989999999991142,0.22644389999993564,0.023456099999975777,23,6.5,0.5,1,9,1,2
6,7,0.3332955999999285,0.309700399999997,0.023595199999931538,23,6.5,0.5,1,9,1,2
0,1,0.2711766999999554,0.24387759999990521,0.027299100000050203,18,7.0,1.0,1,2,0,4
0,2,0.3164230000000998,0.28856949999999415,0.02785350000010567,19,7.0,1.0,1,2,0,4
0,3,0.3329115000000229,0.3032187000000022,0.029692800000020725,19,7.0,1.0,1,2,0,4
0,4,0.4371867999998358,0.4017581999999038,0.035428599999931976,24,7.0,1.0,1,2,0,4
0,5,0.44394020000004275,0.40801620000002004,0.035924000000022716,24,7.0,1.0,1,2,0,4
0,6,0.4462487000000692,0.41640050000000883,0.029848200000060388,19,7.0,1.0,1,0,0,4
0,7,0.3030198000000155,0.2751914000000397,0.027828399999975773,20,7.0,1.0,1,0,0,4
1,2,0.29804619999993065,0.2698684999999159,0.028177700000014738,19,7.0,1.0,1,0,0,4
1,3,0.2946949999999333,0.2638474999999971,0.03084749999993619,19,7.0,1.0,1,0,0,4
1,4,0.3987316999999848,0.36253659999999854,0.03619509999998627,24,7.0,1.0,1,0,0,4
1,5,0.406426300000021,0.36972370000000865,0.03670260000001235,24,7.0,1.0,1,0,0,4
1,6,0.33802860000002966,0.3065328000000136,0.03149580000001606,19,7.0,1.0,1,2,0,4
1,7,0.4255969000000732,0.3974842999999737,0.02811260000009952,20,7.0,1.0,1,2,0,4
2,3,0.3624128000000155,0.33051530000000184,0.03189750000001368,20,7.0,1.0,1,0,0,4
2,4,0.4688635999999633,0.43023359999995137,0.03863000000001193,25,7.0,1.0,1,0,0,4
2,5,0.4740684999999303,0.43556249999994634,0.03850599999998394,25,7.0,1.0,1,0,0,4
2,6,0.38554099999987557,0.353046099999915,0.03249489999996058,20,7.0,1.0,1,2,0,4
2,7,0.5134412000001021,0.4846476000000166,0.028793600000085462,21,7.0,1.0,1,2,0,4
3,4,0.4610075999999026,0.42065679999996064,0.040350799999941955,25,7.0,1.0,1,0,0,4
3,5,0.48307980000004136,0.43722009999999045,0.04585970000005091,25,7.0,1.0,1,0,0,4
3,6,0.46600419999992937,0.4325049999999919,0.033499199999937446,20,7.0,1.0,1,2,0,4
3,7,0.37272170000005644,0.3420426000000134,0.030679100000043036,21,7.0,1.0,1,2,0,4
4,5,0.747596900000076,0.7023633000000018,0.04523360000007415,30,7.0,1.0,1,0,0,4
4,6,0.4388685000000123,0.3999291000000085,0.03893940000000384,25,7.0,1.0,1,2,0,4
4,7,0.4017216999999391,0.3660632999999507,0.03565839999998843,26,7.0,1.0,1,2,0,4
5,6,0.4422776999999769,0.40317990000005466,0.039097799999922245,25,7.0,1.0,1,2,0,4
5,7,0.41246060000003126,0.375821999999971,0.03663860000006025,26,7.0,1.0,1,2,0,4
6,7,0.3716468000000077,0.34150320000003376,0.030143599999973958,21,7.0,1.0,1,0,0,4
0,1,0.6140130999999656,0.5655570999999782,0.0484559999999874,23,7.0,1.0,1,0,0,8
0,2,0.6384018999999626,0.5887374999999793,0.04966439999998329,23,7.0,1.0,1,0,0,8
0,3,0.6787282999999888,0.6181907000000137,0.0605375999999751,28,7.0,1.0,1,0,0,8
0,4,0.6975641000000223,0.638423800000055,0.05914029999996728,28,7.0,1.0,1,0,0,8
0,5,0.6408076999999821,0.589668999999958,0.05113870000002407,23,7.0,1.0,1,0,0,8
0,6,0.44246399999997266,0.39479259999995975,0.04767140000001291,24,7.0,1.0,1,0,0,8
0,7,0.6181392999999389,0.5685019999999668,0.04963729999997213,22,7.0,1.0,1,0,0,8
1,2,0.8586104999999407,0.8061228000000256,0.052487699999915094,24,7.0,1.0,1,0,0,8
1,3,0.8428622999999789,0.7824744999999211,0.06038780000005772,29,7.0,1.0,1,0,0,8
1,4,0.9850496000000248,0.9226128999999901,0.06243670000003476,29,7.0,1.0,1,0,0,8
1,5,0.7057289000000537,0.6530497999999625,0.05267910000009124,24,7.0,1.0,1,0,0,8
1,6,0.8445064000000002,0.7953423000000157,0.0491640999999845,25,7.0,1.0,1,0,0,8
1,7,0.6941307000000734,0.6416241000000582,0.05250660000001517,23,7.0,1.0,1,0,0,8
2,3,0.8847840999999335,0.8215886999998929,0.06319540000004054,29,7.0,1.0,1,0,0,8
2,4,0.7863307999999734,0.7234668999999485,0.06286390000002484,29,7.0,1.0,1,0,0,8
2,5,0.7947110999999722,0.741389799999979,0.053321299999993244,24,7.0,1.0,1,0,0,8
2,6,0.5233318999999028,0.47382139999990613,0.04951049999999668,25,7.0,1.0,1,0,0,8
2,7,0.7045987999999852,0.6508188999999902,0.053779899999994996,23,7.0,1.0,1,0,0,8
3,4,0.9840133999999807,0.9137079999999287,0.07030540000005203,34,7.0,1.0,1,0,0,8
3,5,0.6471130999999559,0.5849197000000004,0.062193399999955545,29,7.0,1.0,1,0,0,8
3,6,0.6908516000000873,0.6324441000000434,0.05840750000004391,30,7.0,1.0,1,0,0,8
3,7,0.7316196000000446,0.6692306999999573,0.06238890000008723,28,7.0,1.0,1,0,0,8
4,5,0.7958601000000272,0.7314963000000034,0.06436380000002373,29,7.0,1.0,1,0,0,8
4,6,0.5832340999999133,0.5244199999999637,0.058814099999949576,30,7.0,1.0,1,0,0,8
4,7,0.7428144999998949,0.681268799999998,0.0615456999998969,28,7.0,1.0,1,0,0,8
5,6,0.650048800000036,0.5993859999999813,0.05066280000005463,25,7.0,1.0,1,0,0,8
5,7,0.7010812999998279,0.647666099999924,0.05341519999990396,23,7.0,1.0,1,0,0,8
6,7,0.7195778000000246,0.6710368000000244,0.04854100000000017,24,7.0,1.0,1,0,0,8
0,1,1.5833837999999787,1.490615000000048,0.0927687999999307,23,7.0,1.0,1,0,0,16
0,2,1.9019988000000012,1.7967517999999245,0.1052470000000767,28,7.0,1.0,1,0,0,16
0,3,1.7949211999998624,1.6887653999999657,0.10615579999989677,28,7.0,1.0,1,0,0,16
0,4,1.720261800000003,1.6264568999999938,0.09380490000000918,23,7.0,1.0,1,0,0,16
0,5,1.4605162999999948,1.3713507999999592,0.08916550000003554,22,7.0,1.0,1,0,0,16
0,6,1.8249730999999656,1.7303183000000217,0.09465479999994386,26,7.0,1.0,1,0,0,16
0,7,2.1031836000000794,2.0029850000000806,0.1001985999999988,28,7.0,1.0,1,0,0,16
1,2,1.7138792999999168,1.6075695999999198,0.10630969999999706,25,7.0,1.0,1,0,0,16
1,3,1.6150297000000364,1.5099473000000216,0.10508240000001479,25,7.0,1.0,1,0,0,16
1,4,1.4427318000000469,1.3472672999999986,0.09546450000004825,20,7.0,1.0,1,0,0,16
1,5,1.2488768000000618,1.1579093000000285,0.0909675000000334,19,7.0,1.0,1,0,0,16
1,6,1.7201003999999784,1.6232347999999774,0.096865600000001,23,7.0,1.0,1,0,0,16
1,7,1.7969474000000218,1.700429999999983,0.09651740000003883,25,7.0,1.0,1,0,0,16
2,3,1.8387683999999354,1.721638799999937,0.11712959999999839,30,7.0,1.0,1,0,0,16
2,4,1.379644600000006,1.2744847000000163,0.10515989999998965,25,7.0,1.0,1,0,0,16
2,5,1.4197287999999162,1.1754212999999254,0.2443074999999908,24,7.0,1.0,1,0,0,16
2,6,1.5729655000000093,1.4640900999999076,0.10887540000010176,28,7.0,1.0,1,0,0,16
2,7,1.837874700000043,1.7280197000000044,0.10985500000003867,30,7.0,1.0,1,0,0,16
3,4,1.4155013999998118,1.310696599999801,0.1048048000000108,25,7.0,1.0,1,0,0,16
3,5,1.298067299999957,1.1958525999998528,0.10221470000010413,24,7.0,1.0,1,0,0,16
3,6,1.729510300000129,1.6231324000000313,0.10637790000009772,28,7.0,1.0,1,0,0,16
3,7,1.7157057000001714,1.6035995000002004,0.11210619999997107,30,7.0,1.0,1,0,0,16
4,5,1.251604099999895,1.1617439999999988,0.08986009999989619,19,7.0,1.0,1,0,0,16
4,6,1.5954857000001539,1.5009555999999975,0.09453010000015638,23,7.0,1.0,1,0,0,16
4,7,1.9461363999998866,1.8495192999998835,0.09661710000000312,25,7.0,1.0,1,0,0,16
5,6,1.4615476999999828,1.3716325000000325,0.08991519999995035,22,7.0,1.0,1,0,0,16
5,7,1.594246799999837,1.4998421000000235,0.0944046999998136,24,7.0,1.0,1,0,0,16
6,7,2.1162065999999413,2.0186573000000863,0.09754929999985507,28,7.0,1.0,1,0,0,16
0,1,4.81037689999971,4.601706999999806,0.20866989999990437,37,7.0,1.0,1,0,0,32
0,2,5.01382179999996,4.807123199999978,0.20669859999998152,37,7.0,1.0,1,0,0,32
0,3,4.799788500000204,4.612483300000122,0.18730520000008255,32,7.0,1.0,1,0,0,32
0,4,4.471542800000179,4.2844102000001385,0.18713260000004084,31,7.0,1.0,1,0,0,32
0,5,5.165954600000077,4.974441200000001,0.19151340000007622,35,7.0,1.0,1,0,0,32
0,6,5.815448300000071,5.474452800000108,0.3409954999999627,36,7.0,1.0,1,0,0,32
0,7,4.253572399999939,4.051807399999916,0.20176500000002306,34,7.0,1.0,1,0,0,32
1,2,5.0966434999998,4.874486799999886,0.22215669999991405,42,7.0,1.0,1,0,0,32
1,3,4.220649599999888,4.016410400000041,0.2042391999998472,37,7.0,1.0,1,0,0,32
1,4,4.156446599999981,3.8054637000000184,0.3509828999999627,36,7.0,1.0,1,0,0,32
1,5,4.798081400000001,4.59178780000002,0.20629359999998087,40,7.0,1.0,1,0,0,32
1,6,5.0471727999999985,4.836862800000063,0.21030999999993583,41,7.0,1.0,1,0,0,32
1,7,3.8822167999999238,3.661323899999843,0.22089290000008077,39,7.0,1.0,1,0,0,32
2,3,4.4301948000002085,4.226175700000113,0.20401910000009593,37,7.0,1.0,1,0,0,32
2,4,4.098598000000038,3.8993011000000024,0.19929690000003575,36,7.0,1.0,1,0,0,32
2,5,4.875864999999749,4.668831799999907,0.2070331999998416,40,7.0,1.0,1,0,0,32
2,6,5.05577530000005,4.845906900000045,0.20986840000000484,41,7.0,1.0,1,0,0,32
2,7,4.5729140000000825,4.351990200000046,0.22092380000003686,39,7.0,1.0,1,0,0,32
3,4,4.346246100000371,4.164729100000159,0.18151700000021265,31,7.0,1.0,1,0,0,32
3,5,5.264634399999977,5.073887199999945,0.19074720000003254,35,7.0,1.0,1,0,0,32
3,6,5.786395100000163,5.591832300000078,0.1945628000000852,36,7.0,1.0,1,0,0,32
3,7,4.324947600000087,4.121617100000094,0.20333049999999275,34,7.0,1.0,1,0,0,32
4,5,5.024694300000192,4.84072540000011,0.1839689000000817,34,7.0,1.0,1,0,0,32
4,6,5.279052600000114,5.090129700000034,0.1889229000000796,35,7.0,1.0,1,0,0,32
4,7,4.098764999999958,3.9011235000000397,0.19764149999991787,33,7.0,1.0,1,0,0,32
5,6,6.209936900000002,6.0163254999999936,0.19361140000000887,39,7.0,1.0,1,0,0,32
5,7,4.668246600000202,4.464325400000007,0.2039212000001953,37,7.0,1.0,1,0,0,32
6,7,5.135221099999853,4.926811599999837,0.20840950000001612,38,7.0,1.0,1,0,0,32
0,1,0.1339339999999538,0.11748480000005657,0.016449199999897246,16,6.5,0.5,1,4,1,2
0,2,0.14078429999995024,0.12274359999992157,0.018040700000028664,20,7.0,1.0,1,0,0,2
0,3,0.1566141000000698,0.13954020000005585,0.017073900000013964,18,7.0,1.0,1,2,0,2
0,4,0.18737629999986893,0.1687297999999373,0.01864649999993162,19,7.0,1.0,1,4,0,2
0,5,0.1937898999999561,0.17100790000017696,0.022781999999779146,24,7.0,1.0,1,3,0,2
0,6,0.2549034000001029,0.23282300000005307,0.02208040000004985,24,7.0,1.0,1,3,0,2
0,7,0.18177650000029644,0.16433930000016517,0.01743720000013127,17,6.5,0.5,1,8,1,2
1,2,0.1552126000001408,0.13813410000011572,0.017078500000025088,18,6.5,0.5,1,4,1,2
1,3,0.13164690000007795,0.11557440000001407,0.016072500000063883,16,6.5,0.5,1,4,1,2
1,4,0.18439439999997376,0.16678589999992255,0.017608500000051208,17,6.5,0.5,1,8,1,2
1,5,0.20633969999994406,0.18544909999991432,0.020890600000029735,22,6.5,0.5,1,7,1,2
1,6,0.27105379999989054,0.24962959999993473,0.021424199999955817,22,6.5,0.5,1,7,1,2
1,7,0.09093320000010863,0.07635490000006939,0.014578300000039235,15,6.0,0.0,0,4,0,2
2,3,0.19571640000003754,0.17777769999997872,0.017938700000058816,20,7.0,1.0,1,2,0,2
2,4,0.1920701999999892,0.17256239999983336,0.01950780000015584,21,7.0,1.0,1,4,0,2
2,5,0.19728089999989606,0.17431459999988874,0.022966300000007323,26,7.0,1.0,1,3,0,2
2,6,0.2609697000000324,0.2375792000000274,0.023390500000004977,26,7.0,1.0,1,3,0,2
2,7,0.20690250000006927,0.1888241999999991,0.018078300000070158,19,6.5,0.5,1,8,1,2
3,4,0.35726230000000214,0.33851430000004257,0.018747999999959575,19,7.0,1.0,1,6,0,2
3,5,0.23560029999998733,0.21303059999991092,0.02256970000007641,24,7.0,1.0,1,5,0,2
3,6,0.3121144999997796,0.28925089999984266,0.022863599999936923,24,7.0,1.0,1,5,0,2
3,7,0.1815842999999404,0.16408679999995002,0.017497499999990396,17,6.5,0.5,1,8,1,2
4,5,0.3054113000000598,0.27974779999999555,0.025663500000064232,25,7.0,1.0,1,5,0,2
4,6,0.3706008999997721,0.34637899999984256,0.02422189999992952,25,7.0,1.0,1,5,0,2
4,7,0.1746898000001238,0.15501170000015918,0.019678099999964616,18,6.5,0.5,1,4,1,2
5,6,0.3410660999998072,0.313084599999911,0.027981499999896187,30,7.0,1.0,1,0,0,2
5,7,0.24793830000021444,0.22479380000004312,0.02314450000017132,23,6.5,0.5,1,9,1,2
6,7,0.3261727999999948,0.30367950000004384,0.022493299999950978,23,6.5,0.5,1,9,1,2
0,1,0.269288399999823,0.2431699999999637,0.02611839999985932,18,7.0,1.0,1,2,0,4
0,2,0.3144385999999031,0.28708769999980177,0.02735090000010132,19,7.0,1.0,1,2,0,4
0,3,0.33344610000017383,0.30368780000003426,0.02975830000013957,19,7.0,1.0,1,2,0,4
0,4,0.429517899999837,0.3942673999999897,0.03525049999984731,24,7.0,1.0,1,2,0,4
0,5,0.44101950000003853,0.4058016999999836,0.03521780000005492,24,7.0,1.0,1,2,0,4
0,6,0.4447157999998126,0.41608289999999215,0.028632899999820438,19,7.0,1.0,1,0,0,4
0,7,0.302638399999978,0.27612939999994524,0.026509000000032756,20,7.0,1.0,1,0,0,4
1,2,0.2973250000000007,0.26926370000001043,0.028061299999990297,19,7.0,1.0,1,0,0,4
1,3,0.2910624999999527,0.26089679999995496,0.03016569999999774,19,7.0,1.0,1,0,0,4
1,4,0.39546329999984664,0.35951599999998507,0.03594729999986157,24,7.0,1.0,1,0,0,4
1,5,0.40662680000014007,0.37085560000014084,0.035771199999999226,24,7.0,1.0,1,0,0,4
1,6,0.33750620000023446,0.30739600000015344,0.030110200000081022,19,7.0,1.0,1,2,0,4
1,7,0.3099028999999973,0.2833544999998594,0.026548400000137917,20,7.0,1.0,1,2,0,4
2,3,0.4751953999998477,0.44401109999989785,0.03118429999994987,20,7.0,1.0,1,0,0,4
2,4,0.4583388000000923,0.42152089999990494,0.036817900000187365,25,7.0,1.0,1,0,0,4
2,5,0.46824480000009316,0.4314833999999337,0.03676140000015948,25,7.0,1.0,1,0,0,4
2,6,0.38265080000019225,0.35091850000003433,0.03173230000015792,20,7.0,1.0,1,2,0,4
2,7,0.3943853999996918,0.3670785999997861,0.027306799999905706,21,7.0,1.0,1,2,0,4
3,4,0.4582292000000052,0.41935979999993833,0.03886940000006689,25,7.0,1.0,1,0,0,4
3,5,0.5905955000000631,0.4356170999999449,0.1549784000001182,25,7.0,1.0,1,0,0,4
3,6,0.46261500000014166,0.42931510000016715,0.033299899999974514,20,7.0,1.0,1,2,0,4
3,7,0.36945320000018,0.33965930000022126,0.02979389999995874,21,7.0,1.0,1,2,0,4
4,5,0.622381599999926,0.5783828999999514,0.04399869999997463,30,7.0,1.0,1,0,0,4
4,6,0.5526983999998265,0.5132195999999567,0.03947879999986981,25,7.0,1.0,1,2,0,4
4,7,0.4029029000000719,0.3677824999999757,0.0351204000000962,26,7.0,1.0,1,2,0,4
5,6,0.4412113999997018,0.40234739999982594,0.03886399999987589,25,7.0,1.0,1,2,0,4
5,7,0.40792610000016793,0.37307050000003983,0.034855600000128106,26,7.0,1.0,1,2,0,4
6,7,0.3703435000002173,0.3405336000000716,0.029809900000145717,21,7.0,1.0,1,0,0,4
0,1,0.6242830999997295,0.5740555999998378,0.050227499999891734,23,7.0,1.0,1,0,0,8
0,2,0.6412829999999303,0.5904800000000705,0.05080299999985982,23,7.0,1.0,1,0,0,8
0,3,0.6749624999999924,0.6179959999999483,0.05696650000004411,28,7.0,1.0,1,0,0,8
0,4,0.6889510000000882,0.6322179000001142,0.056733099999974,28,7.0,1.0,1,0,0,8
0,5,0.6407920999999988,0.59255260000009,0.04823949999990873,23,7.0,1.0,1,0,0,8
0,6,0.44147670000006656,0.3954744000000119,0.046002300000054674,24,7.0,1.0,1,0,0,8
0,7,0.6144721000002846,0.5675508000001628,0.046921300000121846,22,7.0,1.0,1,0,0,8
1,2,0.8571612999999161,0.8051485999999386,0.052012699999977485,24,7.0,1.0,1,0,0,8
1,3,0.8401243999999224,0.781066699999883,0.059057700000039404,29,7.0,1.0,1,0,0,8
1,4,0.9776106000001619,0.9186727000001156,0.058937900000046284,29,7.0,1.0,1,0,0,8
1,5,0.7026594999999816,0.6514385000000402,0.05122099999994134,24,7.0,1.0,1,0,0,8
1,6,0.7135212999999112,0.6672780999999759,0.046243199999935314,25,7.0,1.0,1,0,0,8
1,7,0.8159047999999984,0.7667542000001504,0.049150599999848055,23,7.0,1.0,1,0,0,8
2,3,0.7536927999999534,0.6930984999999055,0.06059430000004795,29,7.0,1.0,1,0,0,8
2,4,0.9085615999999845,0.8479816999999912,0.06057989999999336,29,7.0,1.0,1,0,0,8
2,5,0.6677416999998513,0.6155567999999221,0.05218489999992926,24,7.0,1.0,1,0,0,8
2,6,0.6591918999997688,0.6023949999998877,0.056796899999881134,25,7.0,1.0,1,0,0,8
2,7,0.7050586000000294,0.654375600000094,0.05068299999993542,23,7.0,1.0,1,0,0,8
3,4,0.985986000000139,0.9151337000000694,0.07085230000006959,34,7.0,1.0,1,0,0,8
3,5,0.6487377000000834,0.5871342000000368,0.06160350000004655,29,7.0,1.0,1,0,0,8
3,6,0.5626573999998072,0.50466369999981,0.05799369999999726,30,7.0,1.0,1,0,0,8
3,7,0.8536985000000641,0.7932452000000012,0.06045330000006288,28,7.0,1.0,1,0,0,8
4,5,0.6599564999999075,0.5999759999999696,0.05998049999993782,29,7.0,1.0,1,0,0,8
4,6,0.7131371999998919,0.6545542999999725,0.05858289999991939,30,7.0,1.0,1,0,0,8
4,7,0.7433811999999307,0.6830373000000236,0.06034389999990708,28,7.0,1.0,1,0,0,8
5,6,0.5214697999999771,0.471431100000018,0.050038699999959135,25,7.0,1.0,1,0,0,8
5,7,0.839876699999877,0.7876822999999149,0.052194399999962116,23,7.0,1.0,1,0,0,8
6,7,0.7134459999999763,0.6653311000000031,0.048114899999973204,24,7.0,1.0,1,0,0,8
0,1,1.5931282999999894,1.4988270999999713,0.09430120000001807,23,7.0,1.0,1,0,0,16
0,2,1.8953111999999237,1.6657199999999648,0.22959119999995892,28,7.0,1.0,1,0,0,16
0,3,1.915823699999919,1.812801600000057,0.1030220999998619,28,7.0,1.0,1,0,0,16
0,4,1.5831146999998964,1.4921024000000216,0.09101229999987481,23,7.0,1.0,1,0,0,16
0,5,1.587705700000015,1.5007614000001013,0.08694429999991371,22,7.0,1.0,1,0,0,16
0,6,1.8323189999998704,1.738910899999837,0.0934081000000333,26,7.0,1.0,1,0,0,16
0,7,2.1075119000001905,2.0129051000001255,0.09460680000006505,28,7.0,1.0,1,0,0,16
1,2,1.5791638000002877,1.4744869000001017,0.10467690000018592,25,7.0,1.0,1,0,0,16
1,3,1.7445207000000664,1.5114564000000428,0.23306430000002365,25,7.0,1.0,1,0,0,16
1,4,1.4480375999999069,1.357344600000033,0.09069299999987379,20,7.0,1.0,1,0,0,16
1,5,1.2469705000000886,1.1592983000000459,0.08767220000004272,19,7.0,1.0,1,0,0,16
1,6,1.592418399999815,1.50028959999986,0.09212879999995494,23,7.0,1.0,1,0,0,16
1,7,1.9372318000000632,1.8410327999999936,0.09619900000006965,25,7.0,1.0,1,0,0,16
2,3,1.8478763999999046,1.728718299999855,0.11915810000004967,30,7.0,1.0,1,0,0,16
2,4,1.3734721999999238,1.2714840999999524,0.10198809999997138,25,7.0,1.0,1,0,0,16
2,5,1.2571080999998685,1.1585175999998683,0.09859050000000025,24,7.0,1.0,1,0,0,16
2,6,1.6946636999996372,1.4520309999998062,0.24263269999983095,28,7.0,1.0,1,0,0,16
2,7,1.8302406000000246,1.7230150000000322,0.10722559999999248,30,7.0,1.0,1,0,0,16
3,4,1.4162678999998661,1.3137046999997892,0.1025632000000769,25,7.0,1.0,1,0,0,16
3,5,1.2953014999998231,1.19555309999987,0.09974839999995311,24,7.0,1.0,1,0,0,16
3,6,1.7342716000000564,1.6297550000001593,0.10451659999989715,28,7.0,1.0,1,0,0,16
3,7,1.7131524999999783,1.604852400000027,0.10830009999995127,30,7.0,1.0,1,0,0,16
4,5,1.250974499999984,1.1644947999998294,0.08647970000015448,19,7.0,1.0,1,0,0,16
4,6,1.5890669000000344,1.4981462000000647,0.09092069999996966,23,7.0,1.0,1,0,0,16
4,7,1.9425525999997717,1.7089321999999356,0.23362039999983608,25,7.0,1.0,1,0,0,16
5,6,1.4573929000002863,1.3702265000001717,0.08716640000011466,22,7.0,1.0,1,0,0,16
5,7,1.58106070000008,1.4895936000000347,0.09146710000004532,24,7.0,1.0,1,0,0,16
6,7,2.100617800000009,2.0064437999999427,0.09417400000006637,28,7.0,1.0,1,0,0,16
0,1,4.86028360000023,4.655787200000077,0.2044964000001528,37,7.0,1.0,1,0,0,32
0,2,4.787130700000034,4.5833116999999675,0.2038190000000668,37,7.0,1.0,1,0,0,32
0,3,4.768759500000215,4.584538400000156,0.18422110000005887,32,7.0,1.0,1,0,0,32
0,4,4.440595099999882,4.256437499999947,0.18415759999993497,31,7.0,1.0,1,0,0,32
0,5,5.296454199999971,5.108445300000085,0.18800889999988613,35,7.0,1.0,1,0,0,32
0,6,5.644150100000161,5.450687700000117,0.193462400000044,36,7.0,1.0,1,0,0,32
0,7,4.413249000000178,4.2108650000000125,0.20238400000016554,34,7.0,1.0,1,0,0,32
1,2,4.957556600000089,4.735709900000074,0.2218467000000146,42,7.0,1.0,1,0,0,32
1,3,4.227892299999894,4.024187299999994,0.20370499999989988,37,7.0,1.0,1,0,0,32
1,4,4.164167800000087,3.81123690000004,0.3529309000000467,36,7.0,1.0,1,0,0,32
1,5,4.806049599999824,4.602180599999883,0.20386899999994057,40,7.0,1.0,1,0,0,32
1,6,5.0328947999998945,4.824521199999936,0.20837359999995897,41,7.0,1.0,1,0,0,32
1,7,4.131732200000215,3.7546343000001343,0.3770979000000807,39,7.0,1.0,1,0,0,32
2,3,4.604958800000304,4.167313800000102,0.43764500000020234,37,7.0,1.0,1,0,0,32
2,4,4.203213300000016,3.998550199999954,0.2046631000000616,36,7.0,1.0,1,0,0,32
2,5,5.005195100000037,4.791007300000047,0.2141877999999906,40,7.0,1.0,1,0,0,32
2,6,5.456974299999956,5.24059299999999,0.21638129999996636,41,7.0,1.0,1,0,0,32
2,7,4.613177899999982,4.381518899999946,0.23165900000003603,39,7.0,1.0,1,0,0,32
3,4,4.601570400000128,4.408446200000071,0.1931242000000566,31,7.0,1.0,1,0,0,32
3,5,5.766129399999954,5.356617599999936,0.4095118000000184,35,7.0,1.0,1,0,0,32
3,6,5.672294499999907,5.474411200000077,0.19788329999983034,36,7.0,1.0,1,0,0,32
3,7,4.511836199999834,4.30579519999992,0.20604099999991377,34,7.0,1.0,1,0,0,32
4,5,4.885911899999883,4.694363099999919,0.1915487999999641,34,7.0,1.0,1,0,0,32
4,6,5.474464299999909,5.110816699999987,0.363647599999922,35,7.0,1.0,1,0,0,32
4,7,3.9278423999996903,3.72523289999981,0.20260949999988043,33,7.0,1.0,1,0,0,32
5,6,6.224443300000303,5.85514030000013,0.3693030000001727,39,7.0,1.0,1,0,0,32
5,7,4.899117100000012,4.520696199999975,0.37842090000003736,37,7.0,1.0,1,0,0,32
6,7,5.1371051999997235,4.925713199999791,0.21139199999993252,38,7.0,1.0,1,0,0,32
0,1,0.13595190000000912,0.11912759999995615,0.016824300000052972,16,6.5,0.5,1,4,1,2
0,2,0.14261790000000474,0.1237636000000748,0.018854299999929935,20,7.0,1.0,1,0,0,2
0,3,0.1637322999999924,0.14481369999998606,0.018918600000006336,18,7.0,1.0,1,2,0,2
0,4,0.1882757999999285,0.16817379999997684,0.02010199999995166,19,7.0,1.0,1,4,0,2
0,5,0.1967191000001094,0.17364629999997305,0.02307280000013634,24,7.0,1.0,1,3,0,2
0,6,0.26012989999981073,0.23665540000001783,0.023474499999792897,24,7.0,1.0,1,3,0,2
0,7,0.18954839999992146,0.16655919999993785,0.02298919999998361,17,6.5,0.5,1,8,1,2
1,2,0.15791699999999764,0.13990100000000893,0.018015999999988708,18,6.5,0.5,1,4,1,2
1,3,0.13544369999999617,0.1182615000000169,0.017182199999979275,16,6.5,0.5,1,4,1,2
1,4,0.18648689999986345,0.1686283999999887,0.017858499999874766,17,6.5,0.5,1,8,1,2
1,5,0.2066635999999562,0.1853903999999602,0.021273199999995995,22,6.5,0.5,1,7,1,2
